,Title,Label,Image
12921,변호사 만나고 왔습니다 [테스터훈],0.0,22_1267.png
12922,이번 패치로 0.6초마다 은신할 수 있네요 ㅋㅋㅋㅋ ★무한 은신★ 빙빙 베인 [테스터훈],0.0,22_1268.png
12923,★공속 3.76 + 치명타100%★ 근접전 최강 챔피언 등장이요 ㅋㅋㅋ 칼날 신짜오 [테스터훈],0.0,22_1269.png
12924,혼자 상대편 쌍둥이타워까지 다 부순다 ㅅxㅋㅋㅋㅋ ★전투력 100%★ 암살 오공 [테스터훈],0.0,22_1270.png
12925,2년동안 굶고 엽기떡볶이 먹다가 큰일났습니다 [테스터훈] Soical Eating Mukbang (Eating Show),1.0,22_1271.png
12926,이 챔피언은 상대 궁극기를 훔칩니다 ㅋㅋㅋㅋㅋ ★체력회복 7400★ 봉인 사일러스 [테스터훈],1.0,22_1272.png
12927,죄송합니다. 그만 하겠습니다. [테스터훈],1.0,22_1273.png
12928,10만원으로 레어아바타 다 뽑아보겠습니다 ^-^b [테스터훈 던파#3],0.0,22_1274.png
12929,★받은 피해량 10만+준 피해량 4만★ 상향받아서 날라다님 ㅎㄷㄷ 빙하 세주아니 [테스터훈],0.0,22_1275.png
12930,게임 시작하자마자 레벨 2되는 사기 플레이 ㅎㄷㄷ ★미친듯한 성장률★ 강타 카서스 [테스터훈],1.0,22_1276.png
12931,카트라이더 접겠습니다... [테스터훈],0.0,22_1277.png
12932,설날에 꼭 해야하는 것,0.0,22_1278.png
12933,진짜 사기입니다 ㅋㅋㅋ 믿고 보세요 레알 ㅎㄷㄷ 좀비 사일러스 [테스터훈],1.0,22_1279.png
12934,오래 기다렸지? 처음이자 마지막 편지야 [테스터훈],0.0,22_1280.png
12935,햄버거 100개 먹방 [테스터훈],0.0,22_1281.png
12936,🔥배그 프로게이머에게 제대로 배틀그라운드 배워보았습니다🔥 [테스터훈],0.0,22_1282.png
12937,★준 피해 6만+21킬★ 오랜만에 제대로 텐션 올랐네 ㅋㅋㅋ 『쇼진 렝가』 [테스터훈],1.0,22_1283.png
12938,★공속+보호막+공격력 UP★ 더이상 마스터이는 쉽게 죽지 않습니다 ㅋㅋㅋㅋ 『유령 마스터이』 [테스터훈],1.0,22_1284.png
12939,★주문흡혈 10%+15%★ 현 메타에서 한타 유지력 최강 메타 ㅋㅋㅋ 학살 카타리나 [테스터훈],1.0,22_1285.png
12940,★출혈&공격력 증가 5스택★ 오늘 텐션 미쳤네 ㅋㅋㅋㅋㅋ 스택 다리우스 [테스터훈],1.0,22_1286.png
12941,"큰일났습니다, 10대~30대 여러분 꼭 시청해주세요... [테스터훈]",0.0,22_1287.png
12942,[ASMR] 모듬돈까스의 테스터훈 먹방 [테스터훈],0.0,22_1288.png
12943,"★포탑피해 18,000★ 게임 혼자 하겠습니다 ㅋㅋㅋㅋ 『폭파 트리스타나』 [테스터훈]",0.0,22_1289.png
12944,★용의 각성 패시브 활용★ 궁극기 쓰면 스킬 쿨타임 초기화? ㅁㅊ 돌진 워윅 [테스터훈],0.0,22_1290.png
12945,테두리핵 해명해야겠다.... ★평타=트위치 궁극기★ 관통 자야 [테스터훈],0.0,22_1291.png
12946,이게 뭐냐 ㅋㅋㅋㅋㅋㅋㅋ 웃음참기 레전드 [테스터훈],1.0,22_1292.png
12947,"단돈 200원 만두, 한국에서 가장 저렴한 만두 직접 먹으러 왔습니다 [테이스티훈]",0.0,22_1293.png
12948,★궁극기 무한 사용★ 양아치가 있다면 바로 이걸 말하는게 아닐까..? 구인수 카르마 [테스터훈],0.0,22_1294.png
12949,★한방 = 체력80% 삭제★ 장난치는 것도 아니고 너무 세잖아 ㅎㄷㄷ 불장난 나서스 [테스터훈],0.0,22_1295.png
12950,★잃은체력 비례 170%★ 시즌1 당시 가장 강했던 그때를 재연해보았다 ㅋㅋㅋ 극딜 모르가나 [테스터훈],0.0,22_1296.png
12951,"★약속의 16레벨★ 리메이크되더니, 왕귀형 챔피언이 됐네? ㅋㅋㅋ 희열 케일 [테스터훈]",0.0,22_1297.png
12952,이걸 어떻게 참아 ㅋㅋㅋㅋㅋㅋㅋ 웃음참기 레전드#2 [테스터훈],1.0,22_1298.png
12953,★공격력 400 돌파!★ 라인전 파괴? 게임 파괴합니다 ㅋㅋㅋㅋ 파괴 리븐 [테스터훈],0.0,22_1299.png
12954,★템 2개=치명타 100%★ 야스오보다 더한 치명타 대미지 ㅎㄷㄷ 명치 트린다미어 [테스터훈],0.0,22_1300.png
12955,후원이랑 별풍선 쏘지 말라고 하는 이유 [테스터훈],0.0,22_1301.png
12956,레알 한번 해보세요 ㄹㅇ 핵OP입니다 ★3타=보호막1600★ 실드 바이 [테스터훈],1.0,22_1302.png
12957,★1초마다 체력 50% 피해★ 한마디로 『미쳤다』 ㅎㄷㄷ 샷건 스웨인 [테스터훈],1.0,22_1303.png
12958,훈님 편집자입니다. 테스터훈님 6개월전 만행 업로드하겠습니다. [테스터훈],0.0,22_1304.png
12959,★딜량 70000★ 이렇게 하는 방법은 아무도 생각 못 했지?ㅋㅋㅋ 마법사 케일 [테스터훈],1.0,22_1305.png
12960,새로운 세상에서 가장 어려운 게임...,0.0,22_1306.png
12961,★추가골드 2000골드★ 아무리 망해도 패시브+룬으로 극복함 ㅎㄷㄷ 부자 드레이븐 [테스터훈],0.0,22_1307.png
12962,(만우절 특집) 삭제 가렌?? [테스터훈],0.0,22_1308.png
12963,솔직하게 한마디만 할게,0.0,22_1309.png
12964,★챔피언 1초 순삭★ 빠르고 신속하게 킬 해드립니다 ㅋㅋㅋㅋ 암살 케인 [테스터훈],0.0,22_1310.png
12965,"[🔥유튜버 최초🔥] PC방 먹방은 이렇게 하는거지 3탄 (메뉴:연어덮밥,삼겹살 정식) [테스터훈]",1.0,22_1311.png
12966,★말파 궁극기 3단 강화★ 한타던 암살이던 다 가능합니다 ㅋㅋㅋㅋ 한방 말파이트 [테스터훈],1.0,22_1312.png
12967,★21킬 게임 파괴★ 이건 밸런스 파괴를 넘어서 게임 파괴다 ㅎㄷㄷ 학살 파이크 [테스터훈],1.0,22_1313.png
12968,★원딜 딜량2배★ 티모만큼 짜증나는 서포터 발견 ㅋㅋㅋ 다트 이즈리얼 [테스터훈],0.0,22_1314.png
12969,★입힌 피해 100% 체력회복★ 이게 말이 되는 패치입니까? ㅎㄷㄷ 최후의 마스터이 [테스터훈],1.0,22_1315.png
12970,★궁극기+스태틱=평타 2단 강화★ 생각보다 좋은데? 보기보다 강력하네 ㅋㅋㅋ 피카츄 볼리베어 [테스터훈],0.0,22_1316.png
12971,★피해감소량 10만★ 야스오? 리신? 1대1로 다 이긴다 ㅋㅋㅋ 좀비 우디르 [테스터훈],0.0,22_1317.png
12972,★스킬 한방=대미지 3000★ 한방 시리즈 중 가장 시원한 한방 보여드리겠습니다 ㅋㅋ 한방 베이가 [테스터훈],1.0,22_1318.png
12973,★20분동안 한번도 안 죽음★ 이게 진짜 말이 되는 챔피언이라 생각하시나요?? ㅋㅋㅋ 철벽 파이크 [테스터훈],1.0,22_1319.png
12974,★암살 3단계 각성★ 티모 은신을 이렇게 사용하는 건 최초일 듯 ㅋㅋㅋ 암살 티모 [테스터훈],1.0,22_1320.png
12975,★도벽 적중률 100%★ 딜교만 해도 돈을 버는 양아치 메타 ㅋㅋㅋ 시프 레넥톤 [테스터훈],0.0,22_1321.png
12976,★체력비례 30% 피해★ Q만 맞추면 반피가 깍여있네? ㅎㅎㅎ 오대식 문도 [테스터훈],0.0,22_1322.png
12977,★W 한방=라인 클리어★ 라인전도 한타도 모자람이 없는 놈이네 ㅎㄷㄷ 염산 탐켄치 [테스터훈],0.0,22_1323.png
12978,★4대1 쿼드라킬★이거 실화냐? 이거 대회에 곧 나올 거 같아요 ㅎㄷㄷ M249 코르키 [테스터훈],1.0,22_1324.png
12979,★피해흡혈 88%★ 마스터이보다 끈질긴 맞다이 능력 ㅋㅋㅋㅋ 최후의 올라프 [테스터훈],1.0,22_1325.png
12980,★평타 4단 강화★ 원딜보다 더 원딜같은 마법사 챔피언이 있다?! ㅎㄷㄷ 난사 니코 [테스터훈],0.0,22_1326.png
12981,★피해감소량 90%★ 체력 100남겨놓고 풀피 상대 이겨버림 ㅋㅋㅋ 강철 아무무 [테스터훈],0.0,22_1327.png
12982,★공격력계수 160%★ 2초마다 진 궁극기를 쏘네 ㅋㅋㅋ?? 저격 징크스 [테스터훈],1.0,22_1328.png
12983,머독님 왜 화를 내고 그러세요? [테스터훈] 트라하,0.0,22_1329.png
12984,"현재 댓글에 달리고 있는 헬퍼 핵 논란, 해명 하겠습니다. [테스터훈]",1.0,22_1330.png
12985,"★2단 상향★ 코어템 두개 맞췄을 뿐인데, 성능 200% 발휘하네 ㅎㄷㄷ 벌크업 노틸러스 [테스터훈]",0.0,22_1331.png
12986,★로밍 성공률 200% 상승★ 은신하고 로밍가면 어떻게 대처하냐 ㅋㅋㅋ 닌자 이블린 [테스터훈],0.0,22_1332.png
12987,★피해 흡혈 8800★ 평타만 때려도 2대1 싸움 이기는 깡패를 넘어선 조폭 ㅋㅋㅋ 최후의 워윅  [테스터훈],1.0,22_1333.png
12988,★4타=최대체력 70%★ 궁극기쓰고 달려가면 게임 끝난다? ㅎㄷㄷ 4타 클레드 [테스터훈],0.0,22_1334.png
12989,★18킬 22어시스트★ 이건 언제해도 뽕맛 최고야!! ㅋㅋㅋ 폭풍 자르반 [테스터훈],0.0,22_1335.png
12990,"★어벤져스 앤드게임급★ 다굴을 당해도, 아무리 맞아도 버티는 체력괴물 ㅎㄷㄷ 타노스 문도 [테스터훈]",1.0,22_1336.png
12991,테스터훈 헬퍼 핵쓰는 장면 포착했습니다. 빼박 증거물 제보합니다.,0.0,22_1337.png
12992,화장실 입장료 500원인 놀이공원이 있다?! [테스터훈] 플래닛코스터,0.0,22_1338.png
12993,★소문난 시크릿 1티어★ 페이커 선수도 몰래 연습하는 진짜 뉴메타 ㅎㄷㄷ 페이커 럼블 [테스터훈],1.0,22_1339.png
12994,★스킬 강화 2단계★ W스킬 무한 가동 ㅋㅋㅋㅋㅋㅋ 루난의 우르곳 [테스터훈],1.0,22_1340.png
12995,쇼미더머니 지원 영상,0.0,22_1341.png
12996,★이동속도 2600★ 탑에서 바텀 갱킹까지 3초면 충분하다 ㅎㄷㄷ 하이퍼 람머스 [테스터훈],1.0,22_1342.png
12997,북한군과 신전떡볶이를 먹어봤습니다.....?! [테스터훈],0.0,22_1343.png
12998,놀이공원 소매치기를 드디어 잡았습니다 ㅎㅎㅎ [테스터훈] 플래닛코스터,0.0,22_1344.png
12999,★고정관념 파괴★ 이동속도를 포기하고 파괴력을 얻었다 ㅎㄷㄷ 허리케인 헤카림 [테스터훈],1.0,22_1345.png
13000,★평타=궁극기 효과?★ 이 챔피언은 사실 탑라이너 입니다!!ㅋㅋ 토르 블리츠크랭크 [테스터훈],1.0,22_1346.png
13001,(대형사고) 놀이공원 기구가 고장났어요 ㅎㄷㄷ 타고있던 손님들은?! [테스터훈] 플래닛코스터,0.0,22_1347.png
13002,★궁극기 쿨타임 20초★ 20초마다 1킬 가능해진 암살자 ㅎㄷㄷ 닌자 제드 [테스터훈],1.0,22_1348.png
13003,★고정피해 2단 강화★ 하드카운터도 압살하는 플레이 방법 대공개 ㅋㅋㅋ 미드 베인 [테스터훈],1.0,22_1349.png
13004,400만 유튜버 보겸 VS 100만 유튜버 테훈 [테스터훈],0.0,22_1350.png
13005,★평타 한방 = 체력 60% 회복★ 이번엔 정말 패치로 말도 안되게 강해졌네 ㅎㄷㄷ 불사 아트록스 [테스터훈],1.0,22_1351.png
13006,놀이공원 망해서 1억 대출 받았습니다 ㅋㅋㅋ [테스터훈] 플래닛코스터,0.0,22_1352.png
13007,★솔로킬 20번★ 궁극기 쿨타임 70% 감소하고 학살 시작합니다 ㅋㅋㅋ 드래곤 리신 [테스터훈],1.0,22_1353.png
13008,★피해감소량 150%★ 이론상 7초동안 무적이 됩니다 ㅎㅎㅎ 헤비 알리스타 [테스터훈],0.0,22_1354.png
13009,★치명타 피해량 229%★ 극카운터 야스오를 참교육한다 ㅎㄷㄷ 인피니티 애쉬  [테스터훈],1.0,22_1355.png
13010,드디어 놀이공원 대박났습니다 ㅋㅋㅋㅋㅋ [테스터훈] 플래닛코스터,0.0,22_1356.png
13011,★노양심 라인전★ ㅋㅋㅋㅋ 아리님 왜 화를 내고 그러세요?? 나선환 요릭 [테스터훈],1.0,22_1357.png
13012,요시 근황,0.0,22_1358.png
13013,★생존력 5단계★ 오늘 나는 죽지 않기로 결심했다 ㅇㅎㄸ~ 좀비 스웨인 [테스터훈],0.0,22_1359.png
13014,★정글링 200%★ Q만 맞추면 갱킹 100% 성공함 ㅋㅋㅋ 정글 모르가나 [테스터훈],1.0,22_1360.png
13015,놀이공원에 전과 10범 도둑이 등장했다..?! 계속되는 절도사건! [테스터훈] 플래닛코스터,0.0,22_1361.png
13016,★포탑 피해량 1위★ 무려 15데스하고도 게임을 승리하는 방법 ㅋㅋㅋ 어둠 레오나 [테스터훈],0.0,22_1362.png
13017,★스킬 한방=치명타+4타★ 이번 패치로 혼자서 3명 다 잡는 사기 챔피언이 되었다 ㅋㅋ 학살 마스터이 [테스터훈],1.0,22_1363.png
13018,★스킬 한방=체력 90% 까임★ 이걸 왜 이제야 할 생각을 했을까? ㅁㅊㅋㅋ 저격 조이 [테스터훈],1.0,22_1364.png
13019,한달수익 마이너스 3500 달러 기록했습니다 ㅠㅠ [테스터훈] 플래닛코스터,0.0,22_1365.png
13020,끝내주는 11가지 가져왔습니다 이야 [테스터훈],0.0,22_1366.png
13021,★궁극기 5단 강화★ 뒷북도 제가 치면 다른 소리가 납니다 ㅎㅎㅎ 로켓 케이틀린 [테스터훈],1.0,22_1367.png
13022,지구젤리 먹방 이렇게 하는거 맞나요? [테스터훈],1.0,22_1368.png
13023,★새로운 티모의 탄생★ 티모가 분신을 쓴다면 이런 느낌일까요?? 함정 샤코 [테스터훈],1.0,22_1369.png
13024,내가 솔깃한 이야기 하나 해줄게,0.0,22_1370.png
13025,★탑라인 숨은 1티어★ 탐켄치도 녹이는 깡패가 있다는 걸 아무도 몰랐네 ㅎㄷㄷ 난사 제이스 [테스터훈],1.0,22_1371.png
13026,펭귄문제 정답 찾았습니다 [테스터훈],0.0,22_1372.png
13027,아무무는 사실 탱커가 아니라 딜러입니다만..? ★해방 3단계★ 해방 아무무 [테스터훈],1.0,22_1373.png
13028,유튜브에 퍼진 악성루머들 해명합니다,0.0,22_1374.png
13029,20분에 코어템 다 나옴 ㅋㅋㅋㅋㅋ ★템 호환성 200%★ 얍삽 룰루 [테스터훈],1.0,22_1375.png
13030,지폐 먹방,0.0,22_1376.png
13031,0.5초마다 힐쓰고 1.5초만에 3타 공격 ㅎㄷㄷ ★맞다이 무상성★ 성기사 타릭 [테스터훈],1.0,22_1377.png
13032,드디어 유미의 뉴메타를 만들어냈습니다..! ★생존력 90%★ 요술 유미 [테스터훈],1.0,22_1378.png
13033,누구세요...? [테스터훈],0.0,22_1379.png
13034,짜장면 5개 푸드파이터 신기록을 세워보았다 [테스터훈],0.0,22_1380.png
13035,현시점 정점에 있는 야스오 빌드 ㅎㄷㄷㄷㄷ ★1랩 강화Q 4초 완성★ 칼날비 야스오 [테스터훈],1.0,22_1381.png
13036,롤에서 핑찍는 유형_200% 공감 ㅋㅋㅋㅋㅋ [테스터훈],0.0,22_1382.png
13037,★속박 적중률 100%★ 이 룬만 있으면 속박이 무조건 맞습니다 ㅋㅋㅋㅋㅋ 빙결 모르가나 [테스터훈],1.0,22_1383.png
13038,1랩에 무조건 1킬 따고 시작할 수 있는 메타 발견 ㅋㅋㅋㅋㅋ 멘탈 트리스타나 [테스터훈],1.0,22_1384.png
13039,10만원 현질하고 1챕터 박살내버리기 ㅋㅋㅋㅋㅋㅋㅋㅋ [테스터훈] 궁수의 전설,0.0,22_1385.png
13040,궁극기쓰면 무조건 한명은 죽습니다 ^0^ㅋㅋ ★몇명이서 오셨어요??★ 헌팅 녹턴 [테스터훈],0.0,22_1386.png
13041,★20분 체력=3500★ 체력이 무한으로 상승합니다 ㅎㄷㄷㄷㄷ 무한 사이온 [테스터훈],1.0,22_1387.png
13042,30만원짜리 마라샹궈 [테스터훈],0.0,22_1388.png
13043,★공격력=주문력★ 주문력만 올려도 공격력까지 같이 오른다 ㅋㅋㅋㅋㅋ 힘법사 나서스 [테스터훈],1.0,22_1389.png
13044,수많은 빚을 갚는 유일한 방법 : 플래닛코스터 [테스터훈],0.0,22_1390.png
13045,★Q평E평=삭제★ 스택 5개 쌓인 순간부터 강해집니다 ^_^ㅋㅋ 한방 제이스 [테스터훈],0.0,22_1391.png
13046,테스터훈 헬퍼 핵 쓰는 증거자료 공개합니다 : 쌉전드 하이라이트 [테스터훈],0.0,22_1392.png
13047,"칠대죄 1티어, 단장 멜리오다스 UR 만들었습니다ㅋㅋㅋ : 일곱개의대죄 그랜드크로스 [테스터훈]",0.0,22_1393.png
13048,20분동안 착취 57번 터트리네 ㅋㅋㅋㅋㅋㅋ ★룬 활용도 96%★ 단단 하이머딩거 [테스터훈],1.0,22_1394.png
13049,리메이크된 모데카이저 레알 OP입니다 ㅎㅎㅎㅎㅎㅎㅎ ★1초=패시브 터짐★ 종말 모데카이저 [테스터훈],1.0,22_1395.png
13050,짜장면을 30초만에 먹는 참가자 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ : 푸드파이터 [테스터훈],1.0,22_1396.png
13051,시바견 3마리 훈련법 [테스터훈],0.0,22_1397.png
13052,오랫동안 한국 떠납니다,0.0,22_1398.png
13053,1000만원짜리 비행기를 공짜로 타게 된 사연,0.0,22_1399.png
13054,(주의) 밤길에 수상하게 누가 따라오는거 같다... 프랑스 밤길의 위험성,0.0,22_1400.png
13055,프랑스 지하철에서 한국인보고 돈 달라고 하는 집시 만남..ㅎㄷㄷ,0.0,22_1401.png
13056,(실제상황) 프랑스 레스토랑에서 유튜버 수익 듣고 수상한 행동하는 음식점 점원...,0.0,22_1402.png
13057,"분명 프랑스 여행 브이로그인데, 뭐라고 제목 지어야 할지 모르겠어서, 그렇게 그냥 썼음. [테스터훈]",0.0,22_1403.png
13058,신규챔피언답게 이번에도 말이 안되는 성능이군요..크킄킄.. ★2단계 추가피해★ 암살 키아나 [테스터훈],1.0,22_1404.png
13059,★기본만 알아도 1등★ 롤토체스 하나부터 열까지 알려드릴게요 ^_^ㅎㅎ [테스터훈],1.0,22_1405.png
13060,사기적인 패시브 효과를 극대화하면 생기는 일 ㅋㅋㅋ ★2분마다 1킬★ 무쌍 키아나 [테스터훈],0.0,22_1406.png
13061,★꼬마 전설이 희귀알★ 20만원으로 전설+3성만 몇개 뜬거야 ㅋㅋㅋ [테스터훈],0.0,22_1407.png
13062,★피해감소량 5만+피해감소 120%★ 맞아도 체력이 1도 안 답니다 ㅎㅎㅎㅎ 노빠꾸 브라움 [테스터훈],1.0,22_1408.png
13063,2주만에 주인을 만난 강아지들의 반응은...?! [테스터훈],0.0,22_1409.png
13064,★신규챔피언 트페★ 혼자서 8천딜 넣는 말도 안되는 성능 ㅋㅋㅋ 롤토체스 [테스터훈],0.0,22_1410.png
13065,12시간동안 게임만 해봤습니다 ㅋㅋㅋㅋㅋㅋㅋㅋ 에어 Air [테스터훈],0.0,22_1411.png
13066,★포탑 7개 파괴★ 혼자서 타워 5초면 부숩니다 ㅋㅋㅋㅋㅋ 철거 트런들 [테스터훈],1.0,22_1412.png
13067,★야생+암살자 조합★ 정확히 3초 지나면 한타 끝나있습니다 ㅎㄷㄷ 롤토체스 [테스터훈],0.0,22_1413.png
13068,★마법피해 150% 증가★ 현재 가장 강력한 마법사 챔피언 보여드립니다 ㅎㄷㄷ 롤토체스 [테스터훈],0.0,22_1414.png
13069,★평타 한방 = 1500피해★ 평타 하나로 서열정리 해냈습니다 ㅋㅋㅋ 미친 그레이브즈 [테스터훈],1.0,22_1415.png
13070,★4단 보호막+피감 3만6천★ 저는 더이상 죽지 않습니다.. 무적입니다 ㅋㅋㅋ 유령 야스오 [테스터훈],1.0,22_1416.png
13071,★원딜의 딜량 2배★ 혼자서 다 하는 서포터입니다 ^_^ [테스터훈],0.0,22_1417.png
13072,상대가 스킬쓰면 400피해를 자동으로 입힌다 ㅋㅋㅋ ★혼자서 다 해요 ^_^★ 이온충격기 다리우스 [테스터훈],0.0,22_1418.png
13073,『압도』라는 말이 어울리는 메타를 소개합니다 ㅎㄷㄷ ★딜탱 200%★ 몸빵 베이가 [테스터훈],1.0,22_1419.png
13074,★20분 주문력=610★ 지금 해외 랭겜에서 난리난 사기적인 템트리 ㅎㄷㄷ 데캡 다이애나 [테스터훈],0.0,22_1420.png
13075,★솔랭 승률 82%★ 『원딜 바루스 압도적인 승률』을 갖고 있는 장인을 모셨습니다 ㅎㄷㄷ 바루스 장인초대석 [테스터훈],1.0,22_1421.png
13076,★20분 체력=4300★ 『극한의 딜탱법사』 어쩌면 레전드가 탄생한 것일지도...ㄷㄷ 폭식 초가스 [테스터훈],1.0,22_1422.png
13077,★무한 침묵덱★ 악마가 6명 다 모이면 생기는 일 ㅋㅋㅋㅋ 롤토체스 TFT [테스터훈],0.0,22_1423.png
13078,『30초마다 암살』 가능하다면 믿으시겠습니까?? ★극한의 이득충★ 쇼진 퀸 [테스터훈],0.0,22_1424.png
13079,★어그로 MAX★ 방어력이 높아질수록 챔피언 크기도 커진다 ㅎㄷㄷ 거대 말파이트 [테스터훈],1.0,22_1425.png
13080,손님에게 막말하고 서빙까지 시키는 PC방 [테스터훈],0.0,22_1426.png
13081,★형상변환자 3명+워모그★ 추가체력 100% 버프와 체력회복의 만남....ㅋㅋㅋㅋ 진화 쉬바나 : 롤토체스 TFT [테스터훈],0.0,22_1427.png
13082,롤토체스를 진실의 방으로 만들어버렸다...ㅋㅋ ★마동석 볼리베어★ 롤토체스 TFT [테스터훈],0.0,22_1428.png
13083,★스킬 쿨타임 제거★ 말이 안되는 스킬 리사이클 ㅋㅋㅋㅋ 빠따 트런들 [테스터훈],1.0,22_1429.png
13084,프로게이머들 사이에서 지금 난리난 『그 메타』 ★라인클리어 Max★ 악마 스웨인,1.0,22_1430.png
13085,이론상 혼자 6명 잡을 수 있는 『적폐 챔피언』 ★한방=6명 광역피해★ 롤토체스 TFT [테스터훈],0.0,22_1431.png
13086,★아이언맨 최종 슈트★ 전 사실 마블 덕후였어요..ㅎㅎ : 마블 퓨처파이트 [테스터훈],0.0,22_1432.png
13087,★평타 3단계 강화★ 수많은 댓글 요청이 있었던 『개꿀잼 메타』 ㅎㅎㅎ 박수 말파이트 [테스터훈],0.0,22_1433.png
13088,강아지 소리를 번역해주는 기계를 써보았다 [테스터훈],0.0,22_1434.png
13089,상대팀 8명 혼자 다 잡음 ㅋㅋㅋㅋ 딜량 15000 ㅋㅋㅋㅋ ★피해량 200% 반사★ 반사 다리우스 : 롤토체스 TFT [테스터훈],1.0,22_1435.png
13090,제 목표는 상대를 짜증나게 하는게 목표입니다 ㅋㅋㅋ ★원딜 딜량 200%★ 짜증 이즈리얼 [테스터훈],0.0,22_1436.png
13091,★피즈 장인 랭킹 1위★ 『피즈만으로 챌린저 달성』 놀라운 콤보 대공개... : 피즈 장인초대석 [테스터훈],1.0,22_1437.png
13092,★3단 보호막★ 프로들이 인정했던 『여눈 카이사』의 두번째 시리즈 대공개 ㅋㅋㅋ 대천사 카이사 [테스터훈],0.0,22_1438.png
13093,갱킹을 어디서든 3초만에 할 수 있는 정글러.. 혼돈 카서스 [테스터훈],1.0,22_1439.png
13094,정글로 상대와 4레벨 차이 나는 기적의 동선 대공개 ㅎㄷㄷ 육식 우디르 [테스터훈],0.0,22_1440.png
13095,스킬 한방으로 상대방 8명 다 잡음 ㅋㅋㅋㅋ  딜량 12000 ㅋㅋㅋㅋ ★마법피해 Max★ 원샷킬 카서스 : 롤토체스 TFT [테스터훈],0.0,22_1441.png
13096,★전세계 제이스 1위★ 『숙련도 750만점』 프로들도 보고 배우는 그의 놀라운 피지컬... : 제이스 장인초대석 [테스터훈],1.0,22_1442.png
13097,수풀에서 스킬 사용하면 대미지가 2배 증가하는 챔피언.... 함정 마오카이  [테스터훈],0.0,22_1443.png
13098,낙사,0.0,22_1444.png
13099,★피해감소량 50000★ 혼자서 딜탱 다 했습니다 ㅋㅋㅋㅋ 돼지 세주아니  [테스터훈],0.0,22_1445.png
13100,아 깜짝이야 xx,0.0,22_1446.png
13101,아이언티어에서 승률 100%인 챔피언.... 지금 꿀 빠세요 [테스터훈],0.0,22_1447.png
13102,전세계가 인정하는 프로게이머를 모셔왔습니다..? ★에임히어로★ : 포트나이트 장인초대석 [테스터훈],0.0,22_1448.png
13103,"★샤코 장인 랭킹 1위★ 『31살에 1위를 찍은 비결 대공개』 샤이코패스 그 자체.., : 샤코 장인초대석 [테스터훈]",1.0,22_1449.png
13104,자연인의 새로운 집 공개,0.0,22_1450.png
13105,와 XX 깜짝 놀랐다 진짜로,0.0,22_1451.png
13106,정확히 3대 때리면 킬각 잡힌다 ㅋㅋㅋㅋㅋㅋ 【집중 바이】,0.0,22_1452.png
13107,유성 100% 적중시키는 기가막힌 포킹 ㅋㅋㅋㅋㅋ 【산신령 올라프】,0.0,22_1453.png
13108,이게 그 『다이아몬드』 라는거냐?,0.0,22_1454.png
13109,20초마다 궁극기로 체력 100% 회복 + 광역 피해 ㅎㄷㄷㄷ 【시간역행 에코】,1.0,22_1455.png
13110,마인크래프트에 내 스킨이 나왔다고...??,0.0,22_1456.png
13111,명랑핫도그 딱 1개 ASMR 먹방,0.0,22_1457.png
13112,치킨 닭다리 딱 1개 ASMR 먹방,1.0,22_1458.png
13113,리메이크되고 유통기한없이 꾸준히 사기인 챔피언 ㅋㅋㅋㅋㅋㅋㅋ 【여포 판테온】,1.0,22_1459.png
13114,강아지 야생 분양 받았습니다,0.0,22_1460.png
13115,★최대체력=공격력★ 포탑 10번 맞으면서 더블킬 해내는 괴물의 탄생 ㅎㄷㄷ 【노양심 쉔】,0.0,22_1461.png
13116,Q스킬 한방에 원딜 체력 50% 피해 ㅋㅋㅋㅋㅋㅋ ★마법관통력 4단계★ 【극딜 카르마】,0.0,22_1462.png
13117,본인 방금 비오는 날 엔더맨 만나는 상상함,0.0,22_1463.png
13118,"2년 간의 군복무를 마치고 돌아온 야스오의 살아있는 전설... 문봉, 돌아온 레전드의 야스오 실력은...? : 야스오 장인초대석 상편 [테스터훈]",1.0,22_1464.png
13119,"수은장식띠 야스오의 창시자, 리즈시절로 돌아온 야스오 전설의 플레이 ㅎㄷㄷ :  : 야스오 장인초대석 하편 [테스터훈]",1.0,22_1465.png
13120,『그랜드마스터까지 승률 76%』 오직 아우솔 챔피언 하나로 그랜드마스터까지 간 비결 대공개...!! : 아우렐리온솔 장인초대석 [테스터훈],1.0,22_1466.png
13121,『람머스 3000판 그랜드마스터 달성』 테스터훈보고 람머스를 배웠다는 장인의 쌉소리! : 람머스 장인초대석 [테스터훈],1.0,22_1467.png
13122,『초대석 최초 마스터 강등위기』 그가 탈리야 정글을 고집하는 이유 : 탈리야 장인초대석 [테스터훈],0.0,22_1468.png
13123,『말파이트 궁극기 300% 빠르게 사용하는 방법』 장인랭킹 1위부터 3위까지 혼자 달성?? : 말파이트 장인초대석 [테스터훈],1.0,22_1469.png
13124,『2년동안 떡볶이 700번 시식』 도대체 이걸 어떻게 다 알아맞추시는거죠..? ㅎㄷㄷ : 떡볶이 장인초대석 [테스터훈],0.0,22_1470.png
13125,하는 거 별로 없는 역대급 꿀알바ㅣ당구장 아르바이트 ★시급 9000원★ 직접 해보았다 [아르바이트훈],0.0,22_1471.png
