,ChannelName,VideoIndex,VideoID,VideoTitle,Label
15081,트래블튜브,1502.0,e4WDneAwB-4,중국에서 한국회사들을 간절하게 오라고하는 뜻밖의 이유,0.0
15082,트래블튜브,1501.0,aKSKbsANpfE,"아프리카에서 한국에 대형선물 준비하는 근황 ""한국만 받을수 있는 선물""",1.0
15083,트래블튜브,1500.0,iOv-NwYnflM,일본이 동시다발적으로 한국에 특단의 조치를 하려는 현재상황,0.0
15084,트래블튜브,1499.0,yiF4oOArtz8,"트럼프가 북한과 3차회담을 가지려고 하는 이유 ""한국에 할 일 있다""",0.0
15085,트래블튜브,1498.0,XFzXu0Ho_KQ,"한국이 중국 일대일로를 거부하면 벌어지는 일 ""초대형 프로젝트 제시""",0.0
15086,트래블튜브,1497.0,tNjM6mqmGHc,"일본에서 취업한 한국청년들을 보고 놀라는 이유 ""한국청년 확실히 특별하다""",0.0
15087,트래블튜브,1496.0,HRxt41_-Kqc,기술굴기로 한국 몰아치던 중국에 동시다발로 대참사가 나는이유,1.0
15088,트래블튜브,1495.0,pVvbfcJ6CA4,"일본의 새 연호를 보고 외신들이 깜짝놀란 이유 ""아베의 엄청난 의도""",0.0
15089,트래블튜브,1494.0,A01PJyiDieg,"애플이 차려준 거대한 밥상을 한국만 받을수 있는 이유 ""애플도 애는 써보는데...""",0.0
15090,트래블튜브,1493.0,44My9vOaDkA,현재 필리핀이 큰 함정에 빠진것이 드러나 난리난 이유,1.0
15091,트래블튜브,1492.0,yMGwTqiaYaQ,중국이 이젠 미국이 필요없다고 말했다가 벌어진 일,0.0
15092,트래블튜브,1491.0,AxY01KdXaHo,"중국에사는 한국사람이 한국에서 도망치라고 하는 이유 ""한국 큰일납니다""",1.0
15093,트래블튜브,1490.0,WXAZReHn_0g,"현재 중국에서 한국이 잘했다며 박수쳐주는 이유 ""압도적이다""",0.0
15094,트래블튜브,1489.0,ro5dnYcybEw,미국에서 초대박난 없어서 못파는 한국제품 '제발구해달라고 난리남',1.0
15095,트래블튜브,1488.0,Ttp3ySk-Mlc,영업이익 반토막 났다던 삼성전자가 웃고있는 이유,0.0
15096,트래블튜브,1487.0,n4KffR3IRU0,"코스트코 온라인몰에서 매주 반드시 확인해야하는 아이템 TOP10 ""사라지기전에 특템하기""",0.0
15097,트래블튜브,1486.0,OOREuVziZy8,러시아가 G20 회의를 앞두고 일본을 깜짝놀라게한 이유,0.0
15098,트래블튜브,1485.0,GUPfJFzNEbU,"중국과 일본마저 한국 기술력에 큰 돈을 지불해야하는 이유 ""또 큰건 하나 해낸듯""",0.0
15099,트래블튜브,1484.0,Xy7M2W3D9c0,"현재 일본에서 한국에 너무 고맙다며 인사하는 이유 ""요즘 한국 진짜 최고네""",0.0
15100,트래블튜브,1483.0,z2VXWuLa48A,"한국 경계하던 중국 배터리업체들에 멘붕이 온 현재상황 ""중국당국 결정에 난리남""",0.0
15101,트래블튜브,1482.0,Sfa7z7og24g,"콧대높은 애플이 삼성에 매달릴 수밖에 없는 최근상황 ""삼성이 해줘야 할듯""",0.0
15102,트래블튜브,1481.0,HTgw5-Rtdls,최근 일본에서 한국을 놀라게할 준비를 한다고 하는이유,0.0
15103,트래블튜브,1480.0,WFQ4D0p6Qso,"미국과 프랑스가 한국보고 혀를내두르며 놀라는 이유 ""중국 일본마저 이긴듯""",1.0
15104,트래블튜브,1479.0,g8npELjhMpY,현재 유튜브 재생 오류와 정부 개입설이 도는 이유,0.0
15105,트래블튜브,1478.0,1lj_vic_bk0,"일본이 후쿠시마 WTO를 당연히 이길걸로 생각해서 벌어진 대참사 ""한국 괜히 건드린 결과""",0.0
15106,트래블튜브,1477.0,-JxI4ARaw9k,"현재 한국에서 엄청나게 돈을 쓸어담고있는 회사 ""역대최고 매출""",0.0
15107,트래블튜브,1476.0,t4LxM3cu5Ms,"도쿄올림픽에 동시다발로 불상사가 일어나고 있는 충격근황 ""한국때문이라는데..""",1.0
15108,트래블튜브,1475.0,eED45bYh-eg,중국에서 사라졌다던 마윈이 나타나 한 말때문에 난리난 이유,0.0
15109,트래블튜브,1474.0,sD-GIXIiZPc,현재 일본이 한국보고 당장 대비하고 있으라는 이유,1.0
15110,트래블튜브,1473.0,KgiUIFW-h1U,"미국만나는 일본 무역협상단이 절대안된다며 깜짝놀란이유  ""초대형 악재""",0.0
15111,트래블튜브,1472.0,xFMxqYDFcaM,"현재 쿠팡이 1조원 손실을 보고도 웃고있는 이유 ""한국 역사상 최초""",1.0
15112,트래블튜브,1471.0,qFgK7kHN2Wc,"한국에서 진짜 별로인데 해외수출은 대박치고 있는 제품 ""미스테리한 현상""",0.0
15113,트래블튜브,1470.0,oKPNxHJKGlY,현재 일본이 중국과의 일대일로를 추진하는 충격적인 이유,0.0
15114,트래블튜브,1469.0,AHeNlUo_oLM,한국 반도체기술 빼돌린 일본회사보고 잘했다고 하는 이유,1.0
15115,트래블튜브,1468.0,TQVHAjHENNQ,중국과 한국에서 노트르담성당 화재 때문에 난리난 이유,0.0
15116,트래블튜브,1467.0,qewjrBIKS0I,손흥민이 골을 넣었는데 중국에서 대참사가 난 이유,1.0
15117,트래블튜브,1466.0,r52QbuU1_yE,"외국에서 일본의 기막힌 후쿠시마 원전제거 방법에 놀라는 이유 ""대단한 발상인듯""",0.0
15118,트래블튜브,1465.0,rZGYEFVpcrk,이탈리아와 일대일로해서 친해졌다던 중국이 열받은 이유,0.0
15119,트래블튜브,1464.0,qO0-08_IVKU,"한국에 때아닌 멍게 주의보가 내린 이유 ""꼭 확인해야 할듯""",0.0
15120,트래블튜브,1463.0,VAARrE93a4Q,"롯데마트 5천원짜리 치킨이 가능한 충격적인 이유 ""이마트, 홈플러스 동시다발 난리""",0.0
15121,트래블튜브,1462.0,yoXGQTxcSuk,트럼프가 잘나가던 한국세탁기 잡으려다 역관광당한 이유,0.0
15122,트래블튜브,1461.0,eirF1YST_As,승승장구하던 아베가 엄청난 위기에 빠져버린 충격근황,1.0
15123,트래블튜브,1460.0,DGy0mCSbX54,엄청난 적자끝에 기술력으로 잭팟터지기 시작하는 한국회사,1.0
15124,트래블튜브,1459.0,rnu9wXrZ6_w,김정은이 푸틴한테 갔는데 한국때문에 혼쭐나는 이유,1.0
15125,트래블튜브,1458.0,u13fGOb5Mzs,일본에서 한국은 아베에게 한 수 배워야 한다고 하는 이유,0.0
15126,트래블튜브,1457.0,vne4op8JHes,"한국인이 로또사면서 한다는 특이한 생각 TOP5 ""역사상 최대판매""",0.0
15127,트래블튜브,1456.0,CfhsDjD5iYA,"트럼프가 기가막힌 타이밍에 아베를 만나는 소름돋는 이유 ""역대급 될듯""",0.0
15128,트래블튜브,1455.0,mBG6OBp5Jk0,김정은이 푸틴을 만났는데 트럼프를 급하게 찾는 이유,0.0
15129,트래블튜브,1454.0,SMuJC4tnQ_U,아베가 트럼프와 3번만나 신났는데 전문가들이 웃는이유,0.0
15130,트래블튜브,1453.0,qf8xJmc5h4c,무모했던 삼성이 2030년에 반도체 '황제'가 되는 이유,0.0
15131,트래블튜브,1452.0,0nRiYLNufTE,외신에서 드디어 밝혀진 화웨이 주인의 정체,1.0
15132,트래블튜브,1451.0,BMyvgpg6DGA,반도체이익 폭망했다는데 삼성전자 혼자만 감산 안하는 이유,0.0
15133,트래블튜브,1450.0,wT2BhTgANzs,"미국이 만든 위성을 중국이 쓰고있어 난리난 충격근황 ""미국당국 기절초풍""",1.0
15134,트래블튜브,1449.0,snUIGzJ0dZY,미국에서 벌어진 LG와 SK의 난타전에 중국이 웃고있는 이유,0.0
15135,트래블튜브,1448.0,LcOb4EwTri4,"일본에서 중국은 한국보다 일본을 좋아한다고 하는이유 ""한국이 놀라워 할일""",0.0
15136,트래블튜브,1447.0,_I4rrDWnUMg,"중국 2025 기술굴기에 초비상이 걸린 현재상황 ""극약처방 나온듯""",0.0
15137,트래블튜브,1446.0,FmMFO2CRj5k,아베가 전세계를 돌아다니며 한국이야기를 하는 이유,0.0
15138,트래블튜브,1445.0,QqnbnG0QCMA,"현재 중국 지방에서 가장 걱정하던 일이 터져버린 이유 ""한국조차 위험할듯""",1.0
15139,트래블튜브,1444.0,W-lv4qLgA_M,미국 CIA 내부에 동시다발 중국 스파이 등장으로 난리난 이유,0.0
15140,트래블튜브,1443.0,H6AYmh6VAWg,미국 부자들이 한국에 와서 가장 놀라는 것 TOP3,1.0
15141,트래블튜브,1442.0,DNvmHueJXkI,김정은이 푸틴때문에 미사일을 쏴버렸다는 이유,0.0
15142,트래블튜브,1441.0,J7TWBkl--_Q,미국이 잘 운영되던 LA 항구를 뒤집어버린 충격적인 이유,0.0
15143,트래블튜브,1440.0,z_MCBh1zVVc,"북한 질색하던 일본이 미사일 발사를 모른척 하는이유 ""난리나야 정상인데 가만있는 일본""",0.0
15144,트래블튜브,1439.0,V2jnIELHHhI,"네덜란드에 간 중국때문에 한국이 대박나게 생긴이유 ""대형선물 받은듯""",1.0
15145,트래블튜브,1438.0,LCa65TEaGDU,트럼프가 무역협상을 취소하려는 결정적인 이유,0.0
15146,트래블튜브,1437.0,P8ZpP0mcc6A,삼성에 LCD 공급을 끊어버렸던 샤프의 충격 근황,1.0
15147,트래블튜브,1436.0,GNcaxXIjLTs,필리핀 식당에서 한국인을 못들어오게하는 황당한 이유,1.0
15148,트래블튜브,1435.0,eOC-2n3JYb8,"현재 아마존 때문에 미국시민들 난리난 이유 ""미국 역사상 최초""",0.0
15149,트래블튜브,1434.0,AzW8XHO8hrI,"현재 중국이 미국에 당장 대비하고 있으라고 하는이유 ""갑자기 폭탄선언""",0.0
15150,트래블튜브,1433.0,qVNV6KIxZD8,"중국에서 방탄소년단 모습을 크게 걱정을 하는 이유 ""BTS가 중국 망치고 있다""",0.0
15151,트래블튜브,1432.0,5ayxQjOAiSU,일본에서 한국때문에 전세계에 으름장을 놓는 이유,0.0
15152,트래블튜브,1431.0,s2tSJfiFGLk,현재 일본에서 한국은 형 누나와 같은 존재라고 하는 이유,0.0
15153,트래블튜브,1430.0,IsZN8-8xCJg,"중국 지방정부 부채폭탄에 한국 연예기획사가 난리난 이유 ""한국 역사상 최초""",0.0
15154,트래블튜브,1429.0,RUZusgV8K7s,최근 아베가 소화가 안될정도로 불편함을 느낀다는 이유,0.0
15155,트래블튜브,1428.0,v9pPyVsyy_w,"미국 기업가들이 놀라서 당장 중국을 도망치라는 이유 ""상상을 초월한 정책등장""",1.0
15156,트래블튜브,1427.0,DiipGO3EnpQ,한국 조선업이 무조건 잘되어야 하는 놀라운 이유 TOP 3,0.0
15157,트래블튜브,1426.0,0dfJHYOxSAs,외신에서 한국 청년들이 왜 안하냐고 궁금해 하는 '이것',0.0
15158,트래블튜브,1425.0,zr4jIUr_kck,중국이 무역전쟁을 이기려면 '태극권'을 써야한다는 이유,0.0
15159,트래블튜브,1424.0,Jt3_qcXqEI0,"현재 트럼프가 엄청난 함정에 빠져있다는 이유 ""전혀 예상못한 동시다발 난제""",0.0
15160,트래블튜브,1423.0,VDisCDhJqUE,현재 중국회사들이 앞다투어 한국을 찾고있는 이유,0.0
15161,트래블튜브,1422.0,6D7lSvYQnXY,"트럼프의 속내를 알아차린 중국이 크게 놀란이유 ""미국의회까지 총궐기""",1.0
15162,트래블튜브,1421.0,WOslNsbReM4,"일본에서 나온 말 때문에 러시아가 이성을 잃은 이유 ""일본은 울기직전""",1.0
15163,트래블튜브,1420.0,gGD1KlQwKy8,"중국의 상상을 초월한 정책에 한국이 크게 놀라는 이유 ""초대형 불똥 튄듯""",0.0
15164,트래블튜브,1419.0,acoWVVZc6WU,"미국을 제대로 건드려버린 중동의 긴박한 현재상황 ""진짜 큰일났다..""",0.0
15165,트래블튜브,1418.0,7xZS3wOGZNo,캄보디아에 믿을수 없는 일이 벌어지고 있는 충격 근황,1.0
15166,트래블튜브,1417.0,FZwBN83NBco,미국이 결국엔 끝장을 보는 마지막 카드를 꺼내버린 현재상황,1.0
15167,트래블튜브,1416.0,5J-G5Uc1yOI,한국이 전세계에서 가장 자극적인 나라라고 하는 이유,0.0
15168,트래블튜브,1415.0,O6UNKw3SdAI,마음고생하던 한국회사가 터뜨린 10조짜리 잭팟,0.0
15169,트래블튜브,1414.0,DSbq7w2WJoI,"중국이 무역전쟁 때문에 한국이 깜짝놀랄말을 하는 이유 ""한국이 들으면 안되는 말""",0.0
15170,트래블튜브,1413.0,s46r8S3L4cA,"일본의원의 한국 이야기에 아베 속이 뒤집힌 이유 ""기가막힌 타이밍""",0.0
15171,트래블튜브,1412.0,1IicO2iKNOw,"전세계 스마트폰 1위를 눈앞에 둔 화웨이에 벌어진 대참사 ""삼성거의 다 잡았는데..""",1.0
15172,트래블튜브,1411.0,p_qgHBBLCMQ,중국이 자신있어하며 미국을 꼼짝못하게 하겠다는 이유,0.0
15173,트래블튜브,1410.0,lXYFLozO8DQ,화웨이가 자체반도체로 끄떡없다하자 미국이 꺼낸 소름돋는 카드,1.0
15174,트래블튜브,1409.0,7da9wXsK8wU,"트럼프와 일본 국민 사이에 시비가 붙은 이유 ""트럼프 제대로 민폐다""",0.0
15175,트래블튜브,1408.0,Y2OFjxGmS6g,"삼성전자에 뜻밖의 대박이 터지고 있는 현재상황 ""미국도 놀란듯""",1.0
15176,트래블튜브,1407.0,DogT7gd_x40,미국이 한국의 화웨이 사용에 관해 폭탄선언한 현재상황,0.0
15177,트래블튜브,1406.0,dWwPsQ7YF5Y,"미국의원들이 삼성전자를 다급하게 찾는 이유 ""한국기업에 특별주문""",1.0
15178,트래블튜브,1405.0,q3l-1G71RwU,삼성전자가 시작한 기가막힌 판매전략에 깜짝놀란 화웨이,1.0
15179,트래블튜브,1404.0,His3JmlYjR0,미국이 오직 중국의 기술굴기만 제재하는줄 알았는데 트럼프가 들이미는 오싹한 카드,0.0
15180,트래블튜브,1403.0,sjKp6e0pwN0,트럼프의 예상밖의 결정에 일본이 크게 당황하는 이유,0.0
15181,트래블튜브,1402.0,ua7PvLPXN80,"미국이 설마하던 마지막 화웨이 조치를 터뜨려버린 현상황 ""한국은 어쩌나""",1.0
15182,트래블튜브,1401.0,6NI6oviANfU,일본 정부가 한국에만 특별한 조치를하며 대비하라는 이유,0.0
15183,트래블튜브,1400.0,NZxBQcAXHtM,중국이 '판다컵 사건'에 한국을 감싸고있는 간절한 속사정,1.0
15184,트래블튜브,1399.0,FxW6fhLFdkk,"중국에서조차 삼성이 화웨이를 제친다는 충격 이야기가 나오는 이유 ""한국에 예상밖의 일 일어날것""",1.0
15185,트래블튜브,1398.0,SqEIKxdR0U4,현재 삼성전자가 역대급으로 '진짜 위기'를 맞고있다는 이유 TOP3,0.0
15186,트래블튜브,1397.0,Lz0eHE4OR-M,남들 다 부러워하는 해외 많이다니는 직업이 안좋다는 이유 TOP3,0.0
15187,트래블튜브,1396.0,G4AxX95avKo,"중국이 화웨이 사태로 한국에 긴급하게 내린 조치  ""드디어 올게 왔나""",1.0
15188,트래블튜브,1395.0,mBitvmKi7M0,주한 미국대사가 한국 화웨이에 공식 폭탄선언 해버린 현상황,0.0
15189,트래블튜브,1394.0,sr73PwiOPIk,현재 도쿄올림픽을 앞두고 벌어지고있는 대형 악재 근황,1.0
15190,트래블튜브,1393.0,WcuefEprOWk,"미국 국방부가 중국에 40년만에 꺼내든 초강수 카드 ""설마 그걸 해버릴줄은...""",1.0
15191,트래블튜브,1392.0,rDsgudFp7BI,트럼프가 일본 봐준줄알고 박수쳤는데 미국이 꺼내든 가슴철렁한 카드,0.0
15192,트래블튜브,1391.0,xjna2LBAMQc,"미국이 극찬한 한국회사의 기술을 훔쳐가버린 중국 근황 ""잘못건드린듯""",1.0
15193,트래블튜브,1390.0,nDHmmKo_-9E,"중국이 한국회사들을 긴급하게 불러서 호통치고 있는 현재상황 ""시작된건가..""",0.0
15194,트래블튜브,1389.0,IyzSSbbP-oc,"반도체 부진하다더니 뜻밖의 대박난 삼성전자 근황 ""탈중국 본격 시동""",0.0
15195,트래블튜브,1388.0,BpjQM3AB9x4,"한국이 제2의 사드사태 일보직전이라고 하는이유 ""관련업계 일파만파""",0.0
15196,트래블튜브,1387.0,NwreKH87-5o,"현재 아베가 본인이 한 일 때문에 최대 위기를 맞고있는 이유 ""전세계적 불문율을 깼다가 대참사""",1.0
15197,트래블튜브,1386.0,FO0F5GQnCZo,"화웨이가 몰래 7년동안 준비한 소름돋는 비밀병기 논란 ""미국도 반드시 놀랄것""",0.0
15198,트래블튜브,1385.0,DFarzCV9Z90,"중국에서 미국 거대기업이 망하기 시작하는 현상황 ""생각보다 빨리 시작된듯""",0.0
15199,트래블튜브,1384.0,dJ0idGpvjpQ,"전세계가 홍콩에 긴급하게 동시다발적으로 내리는 조치 ""미국, 영국 초비상 회의소집""",1.0
15200,트래블튜브,1383.0,vBAqXx3XjaU,최근 일본에서 한국은 결국 일본에 사족을 못쓴다고 하는 이유,0.0
15201,트래블튜브,1382.0,aTyn-7Ymf40,이란에서 실시간으로 벌어진 아베의 역대급 외교 대참사,1.0
15202,트래블튜브,1381.0,gpgAd9qqWtI,"미국의원들이 단체로 궐기해서 홍콩 법안을 발의해버린 현상황 ""기가막힌 법안등장""",0.0
15203,트래블튜브,1380.0,v4zQLXBPabc,중국이 올해 D램 본격양산 한다고하자 미국에서 웃는 이유,1.0
15204,트래블튜브,1379.0,R7HNAidttmI,"중국이 홍콩 시위를 한국 탓이라고 하는 이유 ""홍콩이 한국에 크게 감동했다""",1.0
15205,트래블튜브,1378.0,fb57ab00xV4,"중국이 일대일로 투자 국가를 해킹한다는 충격 근황 ""자신의 우방국을 해킹하는 이유""",0.0
15206,트래블튜브,1377.0,TxyIDp7rZm4,"현재 홍콩에서 긴급하게 도망치고 있는 것들 TOP3 ""동시다발 대탈출 시작""",0.0
15207,트래블튜브,1376.0,o43fg112oYY,"삼성 잡겠다고 똘똘뭉쳤던 일본 회사의 충격 근황 ""5년뒤의 대반전""",0.0
15208,트래블튜브,1375.0,ktwp_pWAKl8,"몰락했던 핀란드 회사가 중국때문에 완전 살아나게된 이유 ""뜻밖의 어시스트""",0.0
15209,트래블튜브,1374.0,oLEmX7kKvbw,미국 부자들이 한국와서 기가막히다며 극찬하는 것 TOP3,1.0
15210,트래블튜브,1373.0,3JUiJXfjE-A,일본정부의 결정에 주민들이 넋이 나간 이유,0.0
15211,트래블튜브,1372.0,nD6Nrh7bksg,"중국에서 상상도 못했다는 미국의 무서운 전략 2가지 ""그들을 화나게하면 안되는 이유""",1.0
15212,트래블튜브,1371.0,l9SkNV0VSIE,"시진핑이 북한방문해 미국압박하려다 크게 놀라는 이유 ""트럼프한테 제대로 역관광""",1.0
15213,트래블튜브,1370.0,TMu5_AEnXiI,"아베가 현재 평정심을 완전히 잃고 있다는 이유 TOP3 ""이런 아베 처음봐""",0.0
15214,트래블튜브,1369.0,-TSoKdEmQ-g,미국의 상상을 초월한 중국내부의 무역협상 결렬 이유,0.0
15215,트래블튜브,1368.0,TGKeol-wHBE,필리핀에서 유독 한국인이 절대로하면 안되는 행동 TOP3,0.0
15216,트래블튜브,1367.0,XECIwWb_a2w,"화웨이가 끝인줄 알았는데 미국이 중국에 새롭게 들이미는 카드 ""화들짝 놀라는 중국""",1.0
15217,트래블튜브,1366.0,7vdliRHXOR4,"시진핑이 남북한은 중국 손에 달렸다고하는 이유 ""중국이 해줘야 할것""",0.0
15218,트래블튜브,1365.0,RoCtMxbTD1g,현재 아베가 한 말때문에 일본 내부에서 난리난 이유,0.0
15219,트래블튜브,1364.0,LvZVMS1k5NA,"애플이 중국에서 떠나버리면 벌어지는 충격적인 일 ""아이폰 불매운동하더니""",1.0
15220,트래블튜브,1363.0,2Ml73UPp-7k,"미국이 '중국에서 만들기만 하면 금지'를 검토중인 충격 상황 ""IT기업들 중국에서 나가라""",0.0
15221,트래블튜브,1362.0,jr6DECQeYcs,방탄소년단을 팔아서 벤츠를 산다는 황당한 사람들,0.0
15222,트래블튜브,1361.0,5oYEvEkN_kk,"러시아가 중국의 거액투자에도 한국에 몽땅 발주한 이유 ""중국 당국 발칵뒤집혀""",1.0
15223,트래블튜브,1360.0,mxUYIqZ3Nm8,"미국이 중국 대형은행을 건드리기 시작한 현재상황 ""설마 금융부분 시작인가""",0.0
15224,트래블튜브,1359.0,UvWIR3wG_WU,"미국이 한국 군함을 남중국해에 파견요청한 충격 상황 ""중국에 맞서라"" ...  국방부'요청없어'",0.0
15225,트래블튜브,1358.0,XAjd1nC_Y8Y,"G20 미중담판에서 중국이 크게 놀라게될 이유 TOP3 ""무서운 트럼프의 속내""",0.0
15226,트래블튜브,1357.0,CErNB0Ur8ZI,"미국이 중국의 기막힌 수출방법에 발칵 뒤집힌 이유 ""한국 뒤집어쓸듯""",0.0
15227,트래블튜브,1356.0,mJSh9VOgvXM,"G20 직전에 트럼프가 일본에 단단히 화가난 이유 ""아베의 기행외교 논란""",1.0
15228,트래블튜브,1355.0,7_9zOaDDlK8,"화웨이가 10년간 비밀로 진행한 충격적인 미션 ""미국이 난리났던 결정적 이유""",0.0
15229,트래블튜브,1354.0,KpmSISR_DZ0,"홍콩 최고갑부 리카싱이 쫓겨나가는 이유 ""중국, 시작하는듯""",0.0
15230,트래블튜브,1353.0,WBlC6SAykgU,"G20를 일본에서 마쳤는데 한국이 주인공이 되어버린 현상황 ""기가막힌 타이밍에 아베는 억울한듯""",1.0
15231,트래블튜브,1352.0,i0QzJUUstLA,"일본이 한국에 반도체 재료 수출금지 폭탄선언한 현상황 ""중국이 쓰던방법""",0.0
15232,트래블튜브,1351.0,MTBY81zv2NI,"트럼프가 중국과 회담 잘 마쳤다더니 미국에서 곧바로 취한 조치 ""중국 화들짝 놀라""",0.0
15233,트래블튜브,1350.0,OAEiKKpkJ8Y,반도체 금지로 한국 잡겠다더니 일본에 바로 터져버린 부작용들,1.0
15234,트래블튜브,1349.0,0QlPbzIJeQM,"일본 반도체 금지때문에 아이폰 출하 지연논란 ""미국도 피해, 트럼프 등장하나""",0.0
15235,트래블튜브,1348.0,72UJUzEZuzo,일본도 깜짝놀랄 한국의 동시다발 불매운동 확산조짐,1.0
15236,트래블튜브,1347.0,6uiy80quVjk,한국 정신없는 틈에 중국이 비밀리에 벌이는 작업 근황,0.0
15237,트래블튜브,1346.0,5VGerkhB-UE,일본 비자제한해 한국 막겠다더니 막상 발표한 프로그램 논란,1.0
15238,트래블튜브,1345.0,nfIFi7D_g3c,일본이 결국엔 한국 OLED를 못받아 난리나는 이유,1.0
15239,트래블튜브,1344.0,W5OyhHhhzj4,아베가 밝힌 한국이 깜짝놀랄 또다른 수출금지 이유,0.0
15240,트래블튜브,1343.0,07kMcErp0gc,일본 규제를 대항해 삼성전자 이재용 부회장이 쓰려는 방법들,0.0
15241,트래블튜브,1342.0,odCzWolMs5U,"한국이 일본문제로 비장의 카드를 들고 미국가는 현상황 ""미국 정신번쩍 들게할 방법""",0.0
15242,트래블튜브,1341.0,MWZavVb1tYM,현재 미국이 G20 이후 중국을 크게 놀라게한  2가지 조치,0.0
15243,트래블튜브,1340.0,o6nvLR_YmP4,아베가 트럼프에 한국 수출규제를 허가받았다고 하는 이유,0.0
15244,트래블튜브,1339.0,0jWQenQCMYY,"초고속으로 시작된 한국 기업의 탈일본화 프로젝트 현황 ""한국, 뭐든간에 빠르다""",0.0
15245,트래블튜브,1338.0,_58QnUY4kVY,일본에서 한국 불매운동 걱정 안한다더니 막상 크게 요동치는 이유,1.0
15246,트래블튜브,1337.0,ccBpoyXGvLs,러시아가 일본수출 규제당한 한국을 돕겠다고 나온 현재상황,0.0
15247,트래블튜브,1336.0,Z3a-PCbbFzk,"현재 한국의 놀라운 수출규제 해법이 등장해 일본이 크게 당황하는 이유 ""기가막힌 묘수 제시에 난감한듯""",0.0
15248,트래블튜브,1335.0,MiH1VfnvUrE,"미국에서 나온 한국 수출규제 뉴스보고 일본이 크게 놀란이유 ""이게 아닌데 ! 당황한 일본""",1.0
15249,트래블튜브,1334.0,_WEy9_XkvTs,"현재 일본 지방 소도시에서 한국때문에 피눈물 난다는 이유 ""한국없으면 안돼요""",1.0
15250,트래블튜브,1333.0,f6X_OMS48c8,"미국이 일본의 수출규제 태도에 굉장히 화가난 이유 ""가만히 안 있겠다""",0.0
15251,트래블튜브,1332.0,LvvosGNMdTU,"중국에서 한국 불매운동을 보고 크게 감탄하는 이유  ""한국은 완전히 다르다""",1.0
15252,트래블튜브,1331.0,LV3d9g4DCxs,"삼성, 하이닉스의 국산 불화수소 생산라인 처음가동 완료 ""탈 일본 본격화""",0.0
15253,트래블튜브,1330.0,_wY1D6Xf6Vw,"도쿄올림픽 아킬레스건으로 떠오른 후쿠시마 논란 ""BBC, 자국민 주의보""",0.0
15254,트래블튜브,1329.0,19UgxSTrkJc,"삼성이 중국에 불화수소를 대거 발주한다는 현상황 ""일본기업 큰 고객 잃어 난리""",0.0
15255,트래블튜브,1328.0,oYp3V5ygG28,"일본이 한국 빠져나가 망하게한다더니 막상 절대 못나가는 이유 ""탈 한국 불가능한듯""",0.0
15256,트래블튜브,1327.0,jqV7Z8M_oNU,"미 의회에서 한미일 협력 결의안이 통과된 현상황 ""미국 적극 나선다""",0.0
15257,트래블튜브,1326.0,154sh36eZlY,"한국 영향없다더니 일본증시 대폭락한 현재상황 ""일본 불화수소 알고보니 98% 중국산""",1.0
15258,트래블튜브,1325.0,0ON8UdrP7G4,"일본의 반도체 장인이 경고하는 소름돋는 일본의 미래 ""한국 잃은것은 대참사""",1.0
15259,트래블튜브,1324.0,wDIObCIRHxI,일본 불화수소 수출규제가 결국 중국 화웨이를 노렸다는 이유,0.0
15260,트래블튜브,1323.0,fKjFpyKg4vo,"한국이 결국 인도네시아에 당해버린 현상황 ""중국우대 한국 호구 취급""",0.0
15261,트래블튜브,1322.0,30htXMQGin0,"한국의 일제 불매운동에 난리난 기업들의 다급한 행동들 ""제품 밀어내기 등장, 산더미같이 쌓여 강매""",1.0
15262,트래블튜브,1321.0,VbAi70zPNpQ,"전문가들이 한국 불매운동보고 깜짝놀라는 이유  ""네티즌 겨울옷 공략준비. 한국은 전문가 집단인가""",1.0
15263,트래블튜브,1320.0,BxpaQrxE3uI,"일본 현지인들이 도쿄올림픽에 오지말라는 충격적인 이유 ""올림픽 보이콧 요구 일파만파""",1.0
15264,트래블튜브,1319.0,JIu0f2-SDOQ,"러시아 독도 도발에 일본이 자기영토라고 나온 현상황 ""미국 더이상 못참아 국방장관급파""",0.0
15265,트래블튜브,1318.0,8uspkvyvknA,"일본이 미국과 세계 반도체 지배한다더니 미국에서 보내온 정반대 소식 ""미국 6대 전자업계 난리난듯""",0.0
15266,트래블튜브,1317.0,oae19WlFMns,"삼성전자 일본 독점 포토레지스트 전격 국산 개발진행 ""미국기업 주문 몰려들어""",0.0
15267,트래블튜브,1316.0,-WZ8zo3FSCg,"일본이 한국 화이트리스트 당장 뺀다더니 결국 늦춘다는 이유 ""전혀 예상못한 변수, 한국 도대체 뭔가""",1.0
15268,트래블튜브,1315.0,0IHVNuNCF5E,"일본이 갑자기 한국 OLED를 대량주문한 소름돋는 이유 ""관계자들 대충격""",1.0
15269,트래블튜브,1314.0,XxVLml2H0EA,"현 시국에 한국에 방문하는 일본인들이 감탄을 자아내는 이유 ""한국 생각과는 너무달라요""",1.0
15270,트래블튜브,1313.0,xQwgn0ptNjg,"일본에 관광오라더니 외국인은 관광공해라는 논란  ""매너지켜라 한글 매뉴얼까지 제작""",0.0
15271,트래블튜브,1312.0,ZyQXmcKeEsM,"한국이 수출규제로 정신없는동안 일본이 벌이는 깜짝놀랄 일들 ""그 다음단계 진입 가시화""",0.0
15272,트래블튜브,1311.0,aZVMOoqRZrw,"외국에서도 감탄하는 한국의 기발한 불매운동 방법들 ""한국은 IT 강국, 매장 실시간 감시”",1.0
